"FEC ID","STATE","DISTRICT","FIRST NAME","LAST NAME","LAST NAME,  FIRST","TOTAL VOTES","PARTY","PRIMARY RESULTS","PRIMARY %","RUNOFF RESULTS","RUNOFF %","GENERAL RESULTS","GENERAL %","GENERAL RUNOFF RESULTS","GENERAL RUNOFF %","INCUMBENT INDICATOR","NOTES (See Endnotes Page)"
"H0FL15013","FL","15","Gerry L.","Newby","Newby, Gerry L.","","R","9126.0","0.1652901543142795","","","","","","","",""
"","FL","15","","","   ","Total Party Votes:","R","55212.0","","","","","","","","",""
"H2FL15050","FL","15","Jim","Tso","Tso, Jim","","D","Unopposed","","","","85433.0","0.3684728086708618","","","",""
"H2FL15068","FL","15","Donald","Gibbens","Gibbens, Donald","","W","","","","","10.0","4.313003273569485e-05","","","",""
"","FL","15","","","   ","Total District Votes:","","55212.0","","","","231857.0","","","","",""
"H4FL16021","FL","16","Mark","Foley","Foley, Mark","","R","Unopposed","","","","176171.0","0.78880182681114","","","(I)",""
"H2FL16074","FL","16","Jack","McLain","McLain, Jack","","CPF","","","","","47169.0","0.21119817318886003","","","",""
"","FL","16","","","   ","Total District Votes:","","","","","","223340.0","","","","",""
"H2FL17056","FL","17","Kendrick","Meek","Meek, Kendrick","","D","Unopposed","","","","113749.0","0.9993586477130959","","","",""
"H2FL17064","FL","17","Michael","Italie","Italie, Michael","","W","","","","","73.0","0.0006413522869041134","","","",""
"","FL ","17","","","   ","Total District Votes:","","","","","","113822.0","","","","",""
"H0FL18025","FL","18","Ileana","Ros-Lehtinen","Ros-Lehtinen, Ileana","","R","38885.0","0.879512349588347","","","103512.0","0.6910613070560195","","","(I)",""
"H8FL20016","FL","18","May","Chote","Chote, May","","R","5327.0","0.12048765041165295","","","","","","","",""
"","FL","18","","","   ","Total Party Votes:","R","44212.0","","","","","","","","",""
"H2FL18047","FL","18","Ray","Chote","Chote, Ray","","D","Unopposed","","","","42852.0","0.2860862424642993","","","",""
"H0FL22035","FL","18","Orin","Opperman","Opperman, Orin","","I","","","","","3423.0","0.02285245047968115","","","",""
"","FL","18","","","   ","Total District Votes:","","44212.0","","","","149787.0","","","","",""
"H6FL19038","FL","19","Robert","Wexler","Wexler, Robert","","D","Unopposed","","","","156747.0","0.7215915368467573","","","(I)",""
"H2FL19078","FL","19","Jack","Merkl","Merkl, Jack","","R","Unopposed","","","","60477.0","0.27840846315324275","","","",""
"","FL ","19","","","   ","Total District Votes:","","","","","","217224.0","","","","",""
"H2FL16041","FL","20","Peter","Deutsch","Deutsch, Peter","","D","Unopposed","","","","Unopposed","","","","(I)",""
"H2FL19037","FL","21","Lincoln","Diaz-Balart","Diaz-Balart, Lincoln","","R","Unopposed","","","","Unopposed","","","","(I)",""
"H0FL12010","FL","22","Clay","Shaw","Shaw, Clay","","R","Unopposed","","","","131930.0","0.6076503235612464","","","(I)",""
"H2FL22056","FL","22","Carol A.","Roberts","Roberts, Carol A.","","D","Unopposed","","","","83265.0","0.3835064366810216","","","",""
"H2FL22049","FL","22","Juan","Xuna","Xuna, Juan","","I","","","","","1902.0","0.00876033438500334","","","",""
"H2FL22064","FL","22","Stan","Smilan","Smilan, Stan","","W","","","","","18.0","8.290537272873822e-05","","","",""
"","FL","22","","","   ","Total District Votes:","","","","","","217115.0","","","","",""
"H2FL23021","FL","23","Alcee L.","Hastings","Hastings, Alcee L.","","D","Unopposed","","","","96347.0","0.7748797632260451","","","(I)",""
"H0FL23025","FL","23","Charles","Laurie","Laurie, Charles","","R","Unopposed","","","","27986.0","0.22508002380607697","","","",""
"H2FL23062","FL","23","B.B.","B.","B., B.B.","","W","","","","","5.0","4.0212967877881256e-05","","","",""
"","FL","23","","","   ","Total District Votes:","","","","","","124338.0","","","","",""
"H2FL00250","FL","24","Tom","Feeney","Feeney, Tom","","R","Unopposed","","","","135576.0","0.6183823428798183","","","",""
"H2FL24011","FL","24","Harry","Jacobs","Jacobs, Harry","","D","Unopposed","","","","83667.0","0.3816176571201817","","","",""
"","FL","24","","","   ","Total District Votes:","","","","","","219243.0","","","","",""
"H2FL25018","FL","25","Mario","Diaz-Balart","Diaz-Balart, Mario","","R","Unopposed","","","","81845.0","0.6464747792293961","","","",""
"H2FL00268","FL","25","Annie","Betancourt","Betancourt, Annie","","D","18427.0","0.7050428527701255","","","44757.0","0.35352522077060394","","","",""
"H2FL25026","FL","25","Lorna","Virgili","Virgili, Lorna","","D","7709.0","0.2949571472298745","","","","","","","",""
"","FL","25","","","   ","Total Party Votes:","D","26136.0","","","","","","","","",""
"","FL","25","","","   ","Total District Votes:","","26136.0","","","","126602.0","","","","",""
"","FL","","","","   ","Total State Votes:","","453834.0","","","","3766558.0","","","","",""
"","GA","","","","   ","","","","","","","","","","","",""
"S2GA00118","GA","S","Saxby ","Chambliss","Chambliss, Saxby ","","R","300371.0","0.6109920018225755","","","1071352.0","0.5273429270664952","","","",""
"S2GA00092","GA","S","Bob ","Irvin","Irvin, Bob ","","R","132132.0","0.26877293475342345","","","","","","","",""
"S2GA00126","GA","S","Robert (Bob)","Brown, Jr.","Brown, Robert (Bob), Jr.","","R","59109.0","0.12023506342400105","","","","","","","",""
"","GA","S","","","   ","Total Party Votes:","R","491612.0","","","","","","","","",""
"S6GA00127","GA","S","Max","Cleland","Cleland, Max","","D","454733.0","1.0","","","932422.0","0.4589585371952408","","","(I)",""
"","GA","S","","","   ","Total Party Votes:","D","454733.0","","","","","","","","",""
"S2GA00134","GA","S","Claude ""Sandy"" ","Thomas","Thomas, Claude ""Sandy"" ","","LBT","","","","","27830.0","0.013698535738263953","","","",""
"","GA","S","","","   ","Total State Votes:","","946345.0","","","","2031604.0","","","","",""
"H2GA01157","GA","01","Jack ","Kingston","Kingston, Jack ","","R","30878.0","1.0","","","103661.0","0.7214361772463758","","","(I)",""
"","GA","01","","","   ","Total Party Votes:","R","30878.0","","","","","","","","",""
"H0GA01037","GA","01","Don ","Smart","Smart, Don ","","D","21818.0","1.0","","","40026.0","0.2785638227536242","","","",""
"","GA","01","","","   ","Total Party Votes:","D","21818.0"," ","","","","","","","",""
"","GA","01","","","   ","Total District Votes:","","52696.0","","","","143687.0","","","","",""
"H2GA02031","GA","02","Sanford","Bishop","Bishop, Sanford","","D","47567.0","1.0","","","102925.0","1.0","","","(I)",""
"","GA","02","","","   ","Total Party Votes:","D","47567.0","","","","","","","","",""
"","GA","02","","","   ","Total District Votes:","","47567.0","","","","102925.0","","","","",""
"H0GA08032","GA","03","Jim","Marshall","Marshall, Jim","","D","26614.0","0.5358163881618684","","","75394.0","0.5051185850194292","","","",""
"H2GA03096","GA","03","Chuck ","Byrd","Byrd, Chuck ","","D","16542.0","0.33303805113750756","","","","","","","",""
"H2GA03120","GA","03","Joe N.","Lester","Lester, Joe N.","","D","5663.0","0.11401248238373264","","","","","","","",""
"H2GA03112","GA","03","Sig ","Dayan","Dayan, Sig ","","D","851.0","0.017133078316891485","","","","","","","",""
"","GA","03","","","   ","Total Party Votes:","D","49670.0","","","","","","","","",""
"H2GA03104","GA","03","Calder B.","Clay, III","Clay, Calder B., III","","R","21149.0","1.0","","","73866.0","0.4948814149805708","","","",""
"","GA","03","","","   ","Total Party Votes:","R","21149.0","","","","","","","","",""
"","GA","03","","","   ","Total District Votes:","","70819.0","","","","149260.0","","","","",""
"H2GA04110","GA","04","Denise ","Majette","Majette, Denise ","","D","68612.0","0.5830882977819325","","","118045.0","0.7702924037664685","","","",""
"H2GA11016","GA","04","Cynthia ","McKinney","McKinney, Cynthia ","","D","49058.0","0.4169117022180675","",""," ","","","","(I)",""
"","GA","04","","","   ","Total Party Votes:","D","117670.0","","","","","","","","",""
"H2GA04128","GA","04","Cynthia ","Van Auken","Van Auken, Cynthia ","","R","2169.0","0.3877368609224169","1292.0","0.6129032258064516","35202.0","0.22970759623353149","","","",""
"H2GA04102","GA","04","Catherine ","Davis","Davis, Catherine ","","R","1910.0","0.3414372542009296","816.0","0.3870967741935484","","","","","",""
"H2GA04136","GA","04","Barbara Brunner ","Pereira","Pereira, Barbara Brunner ","","R","1515.0","0.27082588487665354","","","","","","","",""
"","GA","04","","","   ","Total Party Votes:","R","5594.0","","2108.0","","","","","","",""
"","GA","04","","","   ","Total District Votes:","","123264.0","","2108.0","","153247.0","","","","",""
"H6GA05217","GA","05","John","Lewis","Lewis, John","","D","49842.0","1.0","","","116259.0","1.0","","","(I)",""
"","GA","05","","","   ","Total Party Votes:","D","49842.0","","","","","","","","",""
"","GA","05","","","   ","Total District Votes:","","49842.0","","","","116259.0","","","","",""
"H8GA06146","GA","06","Johnny ","Isakson","Isakson, Johnny ","","R","59186.0","1.0","","","163525.0","0.7987388205872153","","","(I)",""
"","GA","06","","","   ","Total Party Votes:","R","59186.0","","","","","","","","",""
"H2GA06081","GA","06","Jeff ","Weisberger","Weisberger, Jeff ","","D","11408.0","1.0","","","41204.0","0.2012611794127847","","","",""
"","GA","06","","","   ","Total Party Votes:","D","11408.0","","","","","","","","",""
"","GA","06","","","   ","Total District Votes:","","70594.0","","","","204729.0","","","","",""
"H0GA04023","GA","07","John","Linder","Linder, John","","R","56892.0","0.6445516960097886","","","138997.0","0.7892130978134351","","","(I)",""
"H4GA07259","GA","07","Bob ","Barr","Barr, Bob ","","R","31374.0","0.35544830399021143","","","","","","","(I)",""
"","GA","07","","","   ","Total Party Votes:","R","88266.0","","","","","","","","",""
"H2GA07055","GA","07","Michael R.","Berlon","Berlon, Michael R.","","D","9618.0","1.0","","","37124.0","0.21078690218656493","","","",""
"","GA","07","","","   ","Total Party Votes:","D","9618.0","","","","","","","","",""
"","GA","07","","","   ","Total District Votes:","","97884.0","","","","176121.0","","","","",""
"H2GA03070","GA","08","Mac ","Collins","Collins, Mac ","","R","53691.0","1.0","","","142505.0","0.7833086897491851","","","(I)",""
"","GA","08","","","   ","Total Party Votes:","R","53691.0","","","","","","","","",""
"H2GA08053","GA","08","Angelos ","Petrakopoulos","Petrakopoulos, Angelos ","","D","16922.0","1.0","","","39422.0","0.2166913102508149","","","",""
"","GA","08","","","   ","Total Party Votes:","D","16922.0","","","","","","","","",""
"","GA","08","","","   ","Total District Votes:","","70613.0","","","","181927.0","","","","",""
"H4GA10022","GA","09","Charlie ","Norwood","Norwood, Charlie ","","R","42452.0","0.8167930118905606","","","123313.0","0.7284256912816696","","","(I)",""
"H2GA09127","GA","09","Lee ","Dickerson","Dickerson, Lee ","","R","9522.0","0.18320698810943933","","","","","","","",""
"","GA","09","","","   ","Total Party Votes:","R","51974.0","","","","","","","","",""
"H2GA09135","GA","09","Barry Gordon ","Irwin","Irwin, Barry Gordon ","","D","24792.0","1.0","","","45974.0","0.2715743087183304","","","",""
"","GA","09","","","   ","Total Party Votes:","D","24792.0","","","","","","","","",""
"","GA","09","","","   ","Total District Votes:","","76766.0","","","","169287.0","","","","",""
"H2GA09036","GA","10","Nathan ","Deal","Deal, Nathan ","","R","43874.0","1.0","","","129242.0","1.0","","","(I)",""
"","GA","10","","","   ","Total Party Votes:","R","43874.0","","","","","","","","",""
"","GA","10","","","   ","Total District Votes:","","43874.0","","","","129242.0","","","","",""
"H2GA11149","GA","11","Phil ","Gingrey","Gingrey, Phil ","","R","12377.0","0.40127739592789524","9930.0","0.6356420432723083","69427.0","0.5164392936310754","","","",""
"H2GA11131","GA","11","Cecil ","Staton","Staton, Cecil ","","R","9750.0","0.31610686032939955","5692.0","0.3643579567276917","","","","","",""
"H4GA07242","GA","11","Bob ","Herriott","Herriott, Bob ","","R","8717.0","0.2826157437427052","","","","","","","",""
"","GA","11","","","   ","Total Party Votes:","R","30844.0","","15622.0","","","","","","",""
"H0GA07083","GA","11","Roger","Kahn","Kahn, Roger","","D","20410.0","0.5228908871980119","","","65007.0","0.4835607063689245","","","",""
"H4GA07135","GA","11","George W. (Buddy)","Darden","Darden, George W. (Buddy)","","D","18623.0","0.4771091128019881","","","","","","","",""
"","GA","11","","","   ","Total Party Votes:","D","39033.0","","","","","","","","",""
"","GA","11","","","   ","Total District Votes:","","69877.0","","15622.0","","134434.0","","","","",""
"H2GA12097","GA","12","Max ","Burns","Burns, Max ","","R","13956.0","0.5046282904252242","","","77479.0","0.5519115562425649","","","",""
"H2GA12089","GA","12","Barbara","Dooley","Dooley, Barbara","","R","13700.0","0.49537170957477583","","","","","","","",""
"","GA","12","","","   ","Total Party Votes:","R","27656.0","","","","","","","","",""
"H2GA12030","GA","12","Charles ""Champ""","Walker","Walker, Charles ""Champ""","","D","14011.0","0.3331193533048027","16405.0","0.541740968231953","62904.0","0.448088443757435","","","",""
"H2GA12048","GA","12","Ben","Allen","Allen, Ben","","D","5703.0","0.13559201141226818","13877.0","0.458259031768047","","","","","",""
"H2GA06057","GA","12","Tony","Center","Center, Tony","","D","5547.0","0.1318830242510699","","","","","","","",""
"H2GA12071","GA","12","Merwyn","Scott","Scott, Merwyn","","D","4619.0","0.10981930575368522","","","","","","","",""
"H2GA10083","GA","12","Chuck ","Pardue","Pardue, Chuck ","","D","4463.0","0.10611031859248693","","","","","","","",""
"H2GA12022","GA","12","Robert D.","Finch","Finch, Robert D.","","D","4385.0","0.10425582501188778","","","","","","","",""
"H8GA10023","GA","12","Denise ","Freeman","Freeman, Denise ","","D","3332.0","0.07922016167379933","","","","","","","",""
"","GA","12","","","   ","Total Party Votes:","D","42060.0","","30282.0","","","","","","",""
"","GA","12","","","   ","Total District Votes:","","69716.0","","30282.0","","140383.0","","","","",""
"H2GA13012","GA","13","David ","Scott","Scott, David ","","D","22624.0","0.5381413382174544","","","70011.0","0.5962645636029161","","","",""
"H2GA00019","GA","13","Greg K.","Hecht","Hecht, Greg K.","","D","8384.0","0.19942437144692085","","","","","","","",""
"H8GA06112","GA","13","David ","Worley","Worley, David ","","D","5568.0","0.132442139815894","","","","","","","",""
"H2GA13020","GA","13","Donzella J.","James","James, Donzella J.","","D","4703.0","0.11186698698889179","","","","","","","",""
"H2GA13046","GA","13","Embry ","Malone","Malone, Embry ","","D","762.0","0.018125163530838942","","","","","","","",""
"","GA","13","","","   ","Total Party Votes:","D","42041.0","","","","","","","","",""
"H2GA11123","GA","13","Clay ","Cox","Cox, Clay ","","R","16543.0","1.0","","","47405.0","0.40373543639708387","","","",""
"","GA","13","","","   ","Total Party Votes:","R","16543.0","","","","","","","","",""
"","GA","13","","","   ","Total District Votes:","","58584.0","","","","117416.0","","","","",""
"","GA","","","","   ","Total State Votes:","","902096.0","","48012.0","","1918917.0","","","","","3.0"
"","GU","","","","   ","","","","","","","","","","","",""
"H2GU00033","GU","00","Madeleine Z.","Bordallo","Bordallo, Madeleine Z.","","D","17845.0","0.5909918860738533","","","27081.0","0.6360177552314521","","","",""
"H2GU00041","GU","00","Judi","Won Pat","Won Pat, Judi","","D","12298.0","0.40728597449908926","","","  "," ","","","",""
"","GU","00","","","Scattered ","","W(D)","52.0","0.0017251103075340876","","","","","","","",""
"","GU","00","","","   ","Total Party Votes:","D","30195.0","","","","","","","","",""
"H2GU00058","GU","00","Joseph F.","Ada","Ada, Joseph F.","","R","8230.0","0.9915662650602409","","","14836.0","0.3484346743699946","","","",""
"","GU","00","","","Scattered ","","W(R)","70.0","0.008433734939759036","","","","","","","",""
"","GU","00","","","   ","Total Party Votes:","R","8300.0","","","","","","","","",""
